3,3,CS,0.7,56,84,9,1,1,norm,CS,118
3,3,CS,0.7,40,40,9,1,1,norm,CS,119
3,3,CS,0.7,70,70,9,1,1,norm,CS,120
3,3,AR,0.3,32,48,9,1,1,norm,CS,121
3,3,AR,0.3,56,84,9,1,1,norm,CS,122
3,3,AR,0.3,40,40,9,1,1,norm,CS,123
3,3,AR,0.3,70,70,9,1,1,norm,CS,124
3,3,AR,0.7,32,48,9,1,1,norm,CS,125
3,3,AR,0.7,56,84,9,1,1,norm,CS,126
3,3,AR,0.7,40,40,9,1,1,norm,CS,127
3,3,AR,0.7,70,70,9,1,1,norm,CS,128
3,7,CS,0.3,32,48,9,1,1,cauchy,CS,129
3,7,CS,0.3,56,84,9,1,1,cauchy,CS,130
3,7,CS,0.3,40,40,9,1,1,cauchy,CS,131
3,7,CS,0.3,70,70,9,1,1,cauchy,CS,132
3,7,CS,0.7,32,48,9,1,1,cauchy,CS,133
3,7,CS,0.7,56,84,9,1,1,cauchy,CS,134
3,7,CS,0.7,40,40,9,1,1,cauchy,CS,135
3,7,CS,0.7,70,70,9,1,1,cauchy,CS,136
3,7,AR,0.3,32,48,9,1,1,cauchy,CS,137
3,7,AR,0.3,56,84,9,1,1,cauchy,CS,138
3,7,AR,0.3,40,40,9,1,1,cauchy,CS,139
3,7,AR,0.3,70,70,9,1,1,cauchy,CS,140
3,7,AR,0.7,32,48,9,1,1,cauchy,CS,141
3,7,AR,0.7,56,84,9,1,1,cauchy,CS,142
3,7,AR,0.7,40,40,9,1,1,cauchy,CS,143
3,7,AR,0.7,70,70,9,1,1,cauchy,CS,144
3,3,CS,0.3,32,48,9,1,1,cauchy,CS,145
3,3,CS,0.3,56,84,9,1,1,cauchy,CS,146
3,3,CS,0.3,40,40,9,1,1,cauchy,CS,147
3,3,CS,0.3,70,70,9,1,1,cauchy,CS,148
3,3,CS,0.7,32,48,9,1,1,cauchy,CS,149
3,3,CS,0.7,56,84,9,1,1,cauchy,CS,150
3,3,CS,0.7,40,40,9,1,1,cauchy,CS,151
3,3,CS,0.7,70,70,9,1,1,cauchy,CS,152
3,3,AR,0.3,32,48,9,1,1,cauchy,CS,153
3,3,AR,0.3,56,84,9,1,1,cauchy,CS,154
3,3,AR,0.3,40,40,9,1,1,cauchy,CS,155
3,3,AR,0.3,70,70,9,1,1,cauchy,CS,156
3,3,AR,0.7,32,48,9,1,1,cauchy,CS,157
3,3,AR,0.7,56,84,9,1,1,cauchy,CS,158
3,3,AR,0.7,40,40,9,1,1,cauchy,CS,159
3,3,AR,0.7,70,70,9,1,1,cauchy,CS,160
3,7,CS,0.3,32,48,9,1,1,lognormal,CS,161
3,7,CS,0.3,56,84,9,1,1,lognormal,CS,162
3,7,CS,0.3,40,40,9,1,1,lognormal,CS,163
3,7,CS,0.3,70,70,9,1,1,lognormal,CS,164
3,7,CS,0.7,32,48,9,1,1,lognormal,CS,165
3,7,CS,0.7,56,84,9,1,1,lognormal,CS,166
3,7,CS,0.7,40,40,9,1,1,lognormal,CS,167
3,7,CS,0.7,70,70,9,1,1,lognormal,CS,168
3,7,AR,0.3,32,48,9,1,1,lognormal,CS,169
3,7,AR,0.3,56,84,9,1,1,lognormal,CS,170
3,7,AR,0.3,40,40,9,1,1,lognormal,CS,171
3,7,AR,0.3,70,70,9,1,1,lognormal,CS,172
3,7,AR,0.7,32,48,9,1,1,lognormal,CS,173
3,7,AR,0.7,56,84,9,1,1,lognormal,CS,174
3,7,AR,0.7,40,40,9,1,1,lognormal,CS,175
3,7,AR,0.7,70,70,9,1,1,lognormal,CS,176
3,3,CS,0.3,32,48,9,1,1,lognormal,CS,177
3,3,CS,0.3,56,84,9,1,1,lognormal,CS,178
3,3,CS,0.3,40,40,9,1,1,lognormal,CS,179
3,3,CS,0.3,70,70,9,1,1,lognormal,CS,180
3,3,CS,0.7,32,48,9,1,1,lognormal,CS,181
3,3,CS,0.7,56,84,9,1,1,lognormal,CS,182
3,3,CS,0.7,40,40,9,1,1,lognormal,CS,183
3,3,CS,0.7,70,70,9,1,1,lognormal,CS,184
3,3,AR,0.3,32,48,9,1,1,lognormal,CS,185
3,3,AR,0.3,56,84,9,1,1,lognormal,CS,186
3,3,AR,0.3,40,40,9,1,1,lognormal,CS,187
3,3,AR,0.3,70,70,9,1,1,lognormal,CS,188
3,3,AR,0.7,32,48,9,1,1,lognormal,CS,189
3,3,AR,0.7,56,84,9,1,1,lognormal,CS,190
3,3,AR,0.7,40,40,9,1,1,lognormal,CS,191
3,3,AR,0.7,70,70,9,1,1,lognormal,CS,192
3,7,CS,0.3,32,48,4,1,1,norm,CS,193
3,7,CS,0.3,56,84,4,1,1,norm,CS,194
3,7,CS,0.3,40,40,4,1,1,norm,CS,195
3,7,CS,0.3,70,70,4,1,1,norm,CS,196
3,7,CS,0.7,32,48,4,1,1,norm,CS,197
3,7,CS,0.7,56,84,4,1,1,norm,CS,198
3,7,CS,0.7,40,40,4,1,1,norm,CS,199
3,7,CS,0.7,70,70,4,1,1,norm,CS,200
3,7,AR,0.3,32,48,4,1,1,norm,CS,201
3,7,AR,0.3,56,84,4,1,1,norm,CS,202
3,7,AR,0.3,40,40,4,1,1,norm,CS,203
3,7,AR,0.3,70,70,4,1,1,norm,CS,204
3,7,AR,0.7,32,48,4,1,1,norm,CS,205
3,7,AR,0.7,56,84,4,1,1,norm,CS,206
3,7,AR,0.7,40,40,4,1,1,norm,CS,207
3,7,AR,0.7,70,70,4,1,1,norm,CS,208
3,3,CS,0.3,32,48,4,1,1,norm,CS,209
3,3,CS,0.3,56,84,4,1,1,norm,CS,210
3,3,CS,0.3,40,40,4,1,1,norm,CS,211
3,3,CS,0.3,70,70,4,1,1,norm,CS,212
3,3,CS,0.7,32,48,4,1,1,norm,CS,213
3,3,CS,0.7,56,84,4,1,1,norm,CS,214
3,3,CS,0.7,40,40,4,1,1,norm,CS,215
3,3,CS,0.7,70,70,4,1,1,norm,CS,216
3,3,AR,0.3,32,48,4,1,1,norm,CS,217
3,3,AR,0.3,56,84,4,1,1,norm,CS,218
3,3,AR,0.3,40,40,4,1,1,norm,CS,219
3,3,AR,0.3,70,70,4,1,1,norm,CS,220
3,3,AR,0.7,32,48,4,1,1,norm,CS,221
3,3,AR,0.7,56,84,4,1,1,norm,CS,222
3,3,AR,0.7,40,40,4,1,1,norm,CS,223
3,3,AR,0.7,70,70,4,1,1,norm,CS,224
3,7,CS,0.3,32,48,4,1,1,cauchy,CS,225
3,7,CS,0.3,56,84,4,1,1,cauchy,CS,226
3,7,CS,0.3,40,40,4,1,1,cauchy,CS,227
3,7,CS,0.3,70,70,4,1,1,cauchy,CS,228
3,7,CS,0.7,32,48,4,1,1,cauchy,CS,229
3,7,CS,0.7,56,84,4,1,1,cauchy,CS,230
3,7,CS,0.7,40,40,4,1,1,cauchy,CS,231
3,7,CS,0.7,70,70,4,1,1,cauchy,CS,232
3,7,AR,0.3,32,48,4,1,1,cauchy,CS,233
3,7,AR,0.3,56,84,4,1,1,cauchy,CS,234
3,7,AR,0.3,40,40,4,1,1,cauchy,CS,235
3,7,AR,0.3,70,70,4,1,1,cauchy,CS,236
3,7,AR,0.7,32,48,4,1,1,cauchy,CS,237
3,7,AR,0.7,56,84,4,1,1,cauchy,CS,238
3,7,AR,0.7,40,40,4,1,1,cauchy,CS,239
3,7,AR,0.7,70,70,4,1,1,cauchy,CS,240
3,3,CS,0.3,32,48,4,1,1,cauchy,CS,241
3,3,CS,0.3,56,84,4,1,1,cauchy,CS,242
3,3,CS,0.3,40,40,4,1,1,cauchy,CS,243
3,3,CS,0.3,70,70,4,1,1,cauchy,CS,244
3,3,CS,0.7,32,48,4,1,1,cauchy,CS,245
3,3,CS,0.7,56,84,4,1,1,cauchy,CS,246
3,3,CS,0.7,40,40,4,1,1,cauchy,CS,247
3,3,CS,0.7,70,70,4,1,1,cauchy,CS,248
3,3,AR,0.3,32,48,4,1,1,cauchy,CS,249
3,3,AR,0.3,56,84,4,1,1,cauchy,CS,250
3,3,AR,0.3,40,40,4,1,1,cauchy,CS,251
3,3,AR,0.3,70,70,4,1,1,cauchy,CS,252
3,3,AR,0.7,32,48,4,1,1,cauchy,CS,253
3,3,AR,0.7,56,84,4,1,1,cauchy,CS,254
3,3,AR,0.7,40,40,4,1,1,cauchy,CS,255
3,3,AR,0.7,70,70,4,1,1,cauchy,CS,256
3,7,CS,0.3,32,48,4,1,1,lognormal,CS,257
3,7,CS,0.3,56,84,4,1,1,lognormal,CS,258
3,7,CS,0.3,40,40,4,1,1,lognormal,CS,259
3,7,CS,0.3,70,70,4,1,1,lognormal,CS,260
3,7,CS,0.7,32,48,4,1,1,lognormal,CS,261
3,7,CS,0.7,56,84,4,1,1,lognormal,CS,262
3,7,CS,0.7,40,40,4,1,1,lognormal,CS,263
3,7,CS,0.7,70,70,4,1,1,lognormal,CS,264
3,7,AR,0.3,32,48,4,1,1,lognormal,CS,265
3,7,AR,0.3,56,84,4,1,1,lognormal,CS,266
3,7,AR,0.3,40,40,4,1,1,lognormal,CS,267
3,7,AR,0.3,70,70,4,1,1,lognormal,CS,268
3,7,AR,0.7,32,48,4,1,1,lognormal,CS,269
3,7,AR,0.7,56,84,4,1,1,lognormal,CS,270
3,7,AR,0.7,40,40,4,1,1,lognormal,CS,271
3,7,AR,0.7,70,70,4,1,1,lognormal,CS,272
3,3,CS,0.3,32,48,4,1,1,lognormal,CS,273
3,3,CS,0.3,56,84,4,1,1,lognormal,CS,274
3,3,CS,0.3,40,40,4,1,1,lognormal,CS,275
3,3,CS,0.3,70,70,4,1,1,lognormal,CS,276
3,3,CS,0.7,32,48,4,1,1,lognormal,CS,277
3,3,CS,0.7,56,84,4,1,1,lognormal,CS,278
3,3,CS,0.7,40,40,4,1,1,lognormal,CS,279
3,3,CS,0.7,70,70,4,1,1,lognormal,CS,280
3,3,AR,0.3,32,48,4,1,1,lognormal,CS,281
3,3,AR,0.3,56,84,4,1,1,lognormal,CS,282
3,3,AR,0.3,40,40,4,1,1,lognormal,CS,283
3,3,AR,0.3,70,70,4,1,1,lognormal,CS,284
3,3,AR,0.7,32,48,4,1,1,lognormal,CS,285
3,3,AR,0.7,56,84,4,1,1,lognormal,CS,286
3,3,AR,0.7,40,40,4,1,1,lognormal,CS,287
3,3,AR,0.7,70,70,4,1,1,lognormal,CS,288
3,7,CS,0.3,32,48,1,1,1,norm,AR,289
3,7,CS,0.3,56,84,1,1,1,norm,AR,290
3,7,CS,0.3,40,40,1,1,1,norm,AR,291
3,7,CS,0.3,70,70,1,1,1,norm,AR,292
3,7,CS,0.7,32,48,1,1,1,norm,AR,293
3,7,CS,0.7,56,84,1,1,1,norm,AR,294
3,7,CS,0.7,40,40,1,1,1,norm,AR,295
3,7,CS,0.7,70,70,1,1,1,norm,AR,296
3,7,AR,0.3,32,48,1,1,1,norm,AR,297
3,7,AR,0.3,56,84,1,1,1,norm,AR,298
3,7,AR,0.3,40,40,1,1,1,norm,AR,299
3,7,AR,0.3,70,70,1,1,1,norm,AR,300
3,7,AR,0.7,32,48,1,1,1,norm,AR,301
3,7,AR,0.7,56,84,1,1,1,norm,AR,302
3,7,AR,0.7,40,40,1,1,1,norm,AR,303
3,7,AR,0.7,70,70,1,1,1,norm,AR,304
3,3,CS,0.3,32,48,1,1,1,norm,AR,305
3,3,CS,0.3,56,84,1,1,1,norm,AR,306
3,3,CS,0.3,40,40,1,1,1,norm,AR,307
3,3,CS,0.3,70,70,1,1,1,norm,AR,308
3,3,CS,0.7,32,48,1,1,1,norm,AR,309
3,3,CS,0.7,56,84,1,1,1,norm,AR,310
3,3,CS,0.7,40,40,1,1,1,norm,AR,311
3,3,CS,0.7,70,70,1,1,1,norm,AR,312
3,3,AR,0.3,32,48,1,1,1,norm,AR,313
3,3,AR,0.3,56,84,1,1,1,norm,AR,314
3,3,AR,0.3,40,40,1,1,1,norm,AR,315
3,3,AR,0.3,70,70,1,1,1,norm,AR,316
3,3,AR,0.7,32,48,1,1,1,norm,AR,317
3,3,AR,0.7,56,84,1,1,1,norm,AR,318
3,3,AR,0.7,40,40,1,1,1,norm,AR,319
3,3,AR,0.7,70,70,1,1,1,norm,AR,320
3,7,CS,0.3,32,48,1,1,1,cauchy,AR,321
3,7,CS,0.3,56,84,1,1,1,cauchy,AR,322
3,7,CS,0.3,40,40,1,1,1,cauchy,AR,323
3,7,CS,0.3,70,70,1,1,1,cauchy,AR,324
3,7,CS,0.7,32,48,1,1,1,cauchy,AR,325
3,7,CS,0.7,56,84,1,1,1,cauchy,AR,326
3,7,CS,0.7,40,40,1,1,1,cauchy,AR,327
3,7,CS,0.7,70,70,1,1,1,cauchy,AR,328
3,7,AR,0.3,32,48,1,1,1,cauchy,AR,329
3,7,AR,0.3,56,84,1,1,1,cauchy,AR,330
3,7,AR,0.3,40,40,1,1,1,cauchy,AR,331
3,7,AR,0.3,70,70,1,1,1,cauchy,AR,332
3,7,AR,0.7,32,48,1,1,1,cauchy,AR,333
3,7,AR,0.7,56,84,1,1,1,cauchy,AR,334
3,7,AR,0.7,40,40,1,1,1,cauchy,AR,335
3,7,AR,0.7,70,70,1,1,1,cauchy,AR,336
3,3,CS,0.3,32,48,1,1,1,cauchy,AR,337
3,3,CS,0.3,56,84,1,1,1,cauchy,AR,338
3,3,CS,0.3,40,40,1,1,1,cauchy,AR,339
3,3,CS,0.3,70,70,1,1,1,cauchy,AR,340
3,3,CS,0.7,32,48,1,1,1,cauchy,AR,341
3,3,CS,0.7,56,84,1,1,1,cauchy,AR,342
3,3,CS,0.7,40,40,1,1,1,cauchy,AR,343
3,3,CS,0.7,70,70,1,1,1,cauchy,AR,344
3,3,AR,0.3,32,48,1,1,1,cauchy,AR,345
3,3,AR,0.3,56,84,1,1,1,cauchy,AR,346
3,3,AR,0.3,40,40,1,1,1,cauchy,AR,347
3,3,AR,0.3,70,70,1,1,1,cauchy,AR,348
3,3,AR,0.7,32,48,1,1,1,cauchy,AR,349
3,3,AR,0.7,56,84,1,1,1,cauchy,AR,350
3,3,AR,0.7,40,40,1,1,1,cauchy,AR,351
3,3,AR,0.7,70,70,1,1,1,cauchy,AR,352
3,7,CS,0.3,32,48,1,1,1,lognormal,AR,353
3,7,CS,0.3,56,84,1,1,1,lognormal,AR,354
3,7,CS,0.3,40,40,1,1,1,lognormal,AR,355
3,7,CS,0.3,70,70,1,1,1,lognormal,AR,356
3,7,CS,0.7,32,48,1,1,1,lognormal,AR,357
3,7,CS,0.7,56,84,1,1,1,lognormal,AR,358
3,7,CS,0.7,40,40,1,1,1,lognormal,AR,359
3,7,CS,0.7,70,70,1,1,1,lognormal,AR,360
3,7,AR,0.3,32,48,1,1,1,lognormal,AR,361
3,7,AR,0.3,56,84,1,1,1,lognormal,AR,362
3,7,AR,0.3,40,40,1,1,1,lognormal,AR,363
3,7,AR,0.3,70,70,1,1,1,lognormal,AR,364
3,7,AR,0.7,32,48,1,1,1,lognormal,AR,365
3,7,AR,0.7,56,84,1,1,1,lognormal,AR,366
3,7,AR,0.7,40,40,1,1,1,lognormal,AR,367
3,7,AR,0.7,70,70,1,1,1,lognormal,AR,368
3,3,CS,0.3,32,48,1,1,1,lognormal,AR,369
3,3,CS,0.3,56,84,1,1,1,lognormal,AR,370
3,3,CS,0.3,40,40,1,1,1,lognormal,AR,371
3,3,CS,0.3,70,70,1,1,1,lognormal,AR,372
3,3,CS,0.7,32,48,1,1,1,lognormal,AR,373
3,3,CS,0.7,56,84,1,1,1,lognormal,AR,374
3,3,CS,0.7,40,40,1,1,1,lognormal,AR,375
3,3,CS,0.7,70,70,1,1,1,lognormal,AR,376
3,3,AR,0.3,32,48,1,1,1,lognormal,AR,377
3,3,AR,0.3,56,84,1,1,1,lognormal,AR,378
3,3,AR,0.3,40,40,1,1,1,lognormal,AR,379
3,3,AR,0.3,70,70,1,1,1,lognormal,AR,380
3,3,AR,0.7,32,48,1,1,1,lognormal,AR,381
3,3,AR,0.7,56,84,1,1,1,lognormal,AR,382
3,3,AR,0.7,40,40,1,1,1,lognormal,AR,383
3,3,AR,0.7,70,70,1,1,1,lognormal,AR,384
3,7,CS,0.3,32,48,9,1,1,norm,AR,385
3,7,CS,0.3,56,84,9,1,1,norm,AR,386
3,7,CS,0.3,40,40,9,1,1,norm,AR,387
3,7,CS,0.3,70,70,9,1,1,norm,AR,388
3,7,CS,0.7,32,48,9,1,1,norm,AR,389
3,7,CS,0.7,56,84,9,1,1,norm,AR,390
3,7,CS,0.7,40,40,9,1,1,norm,AR,391
3,7,CS,0.7,70,70,9,1,1,norm,AR,392
3,7,AR,0.3,32,48,9,1,1,norm,AR,393
3,7,AR,0.3,56,84,9,1,1,norm,AR,394
3,7,AR,0.3,40,40,9,1,1,norm,AR,395
3,7,AR,0.3,70,70,9,1,1,norm,AR,396
3,7,AR,0.7,32,48,9,1,1,norm,AR,397
3,7,AR,0.7,56,84,9,1,1,norm,AR,398
3,7,AR,0.7,40,40,9,1,1,norm,AR,399
3,7,AR,0.7,70,70,9,1,1,norm,AR,400
3,3,CS,0.3,32,48,9,1,1,norm,AR,401
3,3,CS,0.3,56,84,9,1,1,norm,AR,402
3,3,CS,0.3,40,40,9,1,1,norm,AR,403
3,3,CS,0.3,70,70,9,1,1,norm,AR,404
3,3,CS,0.7,32,48,9,1,1,norm,AR,405
3,3,CS,0.7,56,84,9,1,1,norm,AR,406
3,3,CS,0.7,40,40,9,1,1,norm,AR,407
3,3,CS,0.7,70,70,9,1,1,norm,AR,408
3,3,AR,0.3,32,48,9,1,1,norm,AR,409
3,3,AR,0.3,56,84,9,1,1,norm,AR,410
3,3,AR,0.3,40,40,9,1,1,norm,AR,411
3,3,AR,0.3,70,70,9,1,1,norm,AR,412
3,3,AR,0.7,32,48,9,1,1,norm,AR,413
3,3,AR,0.7,56,84,9,1,1,norm,AR,414
3,3,AR,0.7,40,40,9,1,1,norm,AR,415
3,3,AR,0.7,70,70,9,1,1,norm,AR,416
3,7,CS,0.3,32,48,9,1,1,cauchy,AR,417
3,7,CS,0.3,56,84,9,1,1,cauchy,AR,418
3,7,CS,0.3,40,40,9,1,1,cauchy,AR,419
3,7,CS,0.3,70,70,9,1,1,cauchy,AR,420
3,7,CS,0.7,32,48,9,1,1,cauchy,AR,421
3,7,CS,0.7,56,84,9,1,1,cauchy,AR,422
3,7,CS,0.7,40,40,9,1,1,cauchy,AR,423
3,7,CS,0.7,70,70,9,1,1,cauchy,AR,424
3,7,AR,0.3,32,48,9,1,1,cauchy,AR,425
3,7,AR,0.3,56,84,9,1,1,cauchy,AR,426
3,7,AR,0.3,40,40,9,1,1,cauchy,AR,427
3,7,AR,0.3,70,70,9,1,1,cauchy,AR,428
3,7,AR,0.7,32,48,9,1,1,cauchy,AR,429
3,7,AR,0.7,56,84,9,1,1,cauchy,AR,430
3,7,AR,0.7,40,40,9,1,1,cauchy,AR,431
3,7,AR,0.7,70,70,9,1,1,cauchy,AR,432
3,3,CS,0.3,32,48,9,1,1,cauchy,AR,433
3,3,CS,0.3,56,84,9,1,1,cauchy,AR,434
3,3,CS,0.3,40,40,9,1,1,cauchy,AR,435
3,3,CS,0.3,70,70,9,1,1,cauchy,AR,436
3,3,CS,0.7,32,48,9,1,1,cauchy,AR,437
3,3,CS,0.7,56,84,9,1,1,cauchy,AR,438
3,3,CS,0.7,40,40,9,1,1,cauchy,AR,439
3,3,CS,0.7,70,70,9,1,1,cauchy,AR,440
3,3,AR,0.3,32,48,9,1,1,cauchy,AR,441
3,3,AR,0.3,56,84,9,1,1,cauchy,AR,442
3,3,AR,0.3,40,40,9,1,1,cauchy,AR,443
3,3,AR,0.3,70,70,9,1,1,cauchy,AR,444
3,3,AR,0.7,32,48,9,1,1,cauchy,AR,445
3,3,AR,0.7,56,84,9,1,1,cauchy,AR,446
3,3,AR,0.7,40,40,9,1,1,cauchy,AR,447
3,3,AR,0.7,70,70,9,1,1,cauchy,AR,448
3,7,CS,0.3,32,48,9,1,1,lognormal,AR,449
3,7,CS,0.3,56,84,9,1,1,lognormal,AR,450
3,7,CS,0.3,40,40,9,1,1,lognormal,AR,451
3,7,CS,0.3,70,70,9,1,1,lognormal,AR,452
3,7,CS,0.7,32,48,9,1,1,lognormal,AR,453
3,7,CS,0.7,56,84,9,1,1,lognormal,AR,454
3,7,CS,0.7,40,40,9,1,1,lognormal,AR,455
3,7,CS,0.7,70,70,9,1,1,lognormal,AR,456
3,7,AR,0.3,32,48,9,1,1,lognormal,AR,457
3,7,AR,0.3,56,84,9,1,1,lognormal,AR,458
3,7,AR,0.3,40,40,9,1,1,lognormal,AR,459
3,7,AR,0.3,70,70,9,1,1,lognormal,AR,460
3,7,AR,0.7,32,48,9,1,1,lognormal,AR,461
